track	annotation	observed	expected	CI95low	CI95high	stddev	fold	l2fold	pvalue	qvalue	track_nsegments	track_size	track_density	annotation_nsegments	annotation_size	annotation_density	overlap_nsegments	overlap_size	overlap_density	percent_overlap_nsegments_track	percent_overlap_size_track	percent_overlap_nsegments_annotation	percent_overlap_size_annotation
LFNAHRinvs	Coldspot_0.01	85021	110769.9200	31826.0000	223954.0000	64493.7102	0.7675	-0.3817	4.0000e-01	4.7000e-01	20	2334528	8.7168e-02	8321	204658289	7.6416e+00	5	85021	3.1746e-03	25.0000	3.6419	0.0601	0.0415
LFNHinvs	Hotspot_0.99	350	3550.3600	792.0000	9345.0000	2581.5878	0.0988	-3.3388	3.0000e-02	3.6000e-02	50	1163045	4.3426e-02	8338	7648169	2.8557e-01	2	350	1.3069e-05	4.0000	0.0301	0.0240	0.0046
LFNHinvs	Hotspot_0.9	22919	79665.4000	35623.0000	140624.0000	33025.3603	0.2877	-1.7974	2.0000e-02	3.0000e-02	50	1163045	4.3426e-02	83376	135028905	5.0418e+00	16	22919	8.5576e-04	32.0000	1.9706	0.0192	0.0170
LFNHinvs	Hotspot_0.999	238	194.7800	0.0000	1403.0000	441.8222	1.2208	0.2878	2.0000e-01	2.0000e-01	50	1163045	4.3426e-02	834	469549	1.7532e-02	1	238	8.8866e-06	2.0000	0.0205	0.1199	0.0507
LFNHinvs	Coldspot_0.1	566228	220817.4000	152563.0000	389874.0000	65235.1668	2.5642	1.3585	1.0000e-02	2.0000e-02	50	1163045	4.3426e-02	83358	770018278	2.8751e+01	29	566228	2.1142e-02	58.0000	48.6850	0.0348	0.0735
LFNHinvs	Coldspot_0.01	388897	60020.8900	30251.0000	128540.0000	26040.2987	6.4793	2.6958	1.0000e-02	2.0000e-02	50	1163045	4.3426e-02	8321	204658289	7.6416e+00	6	388897	1.4521e-02	12.0000	33.4378	0.0721	0.1900
LFNHinvs	Coldspot_0.001	348509	21262.7600	1197.0000	45935.0000	13762.5646	16.3899	4.0347	1.0000e-02	2.0000e-02	50	1163045	4.3426e-02	817	55726189	2.0807e+00	2	348509	1.3013e-02	4.0000	29.9652	0.2448	0.6254
NAHRinvs	Hotspot_0.999	28	1879.1300	28.0000	4556.0000	1326.1203	0.0154	-6.0186	6.0000e-02	7.2000e-02	38	10479500	3.9129e-01	834	469549	1.7532e-02	1	28	1.0455e-06	2.6316	0.0003	0.1199	0.0060
NAHRinvs	Hotspot_0.99	11565	31140.7100	18599.0000	45986.0000	8786.6467	0.3714	-1.4290	2.0000e-02	6.0000e-02	38	10479500	3.9129e-01	8338	7648169	2.8557e-01	18	11565	4.3182e-04	47.3684	0.1104	0.2159	0.1512
NAHRinvs	Hotspot_0.9	412627	541294.7300	447900.0000	649971.0000	66402.4241	0.7623	-0.3916	3.0000e-02	6.0000e-02	38	10479500	3.9129e-01	83376	135028905	5.0418e+00	229	412627	1.5407e-02	602.6316	3.9375	0.2747	0.3056
NAHRinvs	Coldspot_0.1	2653657	2848701.0200	2450817.0000	3304850.0000	270990.9661	0.9315	-0.1023	2.9000e-01	2.9000e-01	38	10479500	3.9129e-01	83358	770018278	2.8751e+01	175	2653657	9.9084e-02	460.5263	25.3224	0.2099	0.3446
NAHRinvs	Coldspot_0.01	1267329	733920.0000	438812.0000	1078182.0000	196401.1551	1.7268	0.7881	1.0000e-02	6.0000e-02	38	10479500	3.9129e-01	8321	204658289	7.6416e+00	12	1267329	4.7320e-02	31.5789	12.0934	0.1442	0.6192
NAHRinvs	Coldspot_0.001	447609	208597.4900	29828.0000	449446.0000	129421.1530	2.1458	1.1015	4.0000e-02	6.0000e-02	38	10479500	3.9129e-01	817	55726189	2.0807e+00	1	447609	1.6713e-02	2.6316	4.2713	0.1224	0.8032
NAHRno501invs	Coldspot_0.001	0	62512.8100	2985.0000	171913.0000	52664.1211	0.0000	-15.9319	3.0000e-02	4.5000e-02	37	4828391	1.8029e-01	817	55726189	2.0807e+00	0	0	0.0000e+00	0.0000	0.0000	0.0000	0.0000
NAHRno501invs	Hotspot_0.999	0	816.9200	0.0000	2587.0000	820.6724	0.0012	-9.6758	2.6000e-01	2.6000e-01	37	4828391	1.8029e-01	834	469549	1.7532e-02	0	0	0.0000e+00	0.0000	0.0000	0.0000	0.0000
NAHRno501invs	Hotspot_0.99	2304	16608.2300	7431.0000	28982.0000	6866.7047	0.1388	-2.8491	1.0000e-02	3.0000e-02	37	4828391	1.8029e-01	8338	7648169	2.8557e-01	3	2304	8.6028e-05	8.1081	0.0477	0.0360	0.0301
NAHRno501invs	Hotspot_0.9	81730	288457.5300	198105.0000	388756.0000	56977.9841	0.2833	-1.8194	1.0000e-02	3.0000e-02	37	4828391	1.8029e-01	83376	135028905	5.0418e+00	42	81730	3.0517e-03	113.5135	1.6927	0.0504	0.0605
NAHRno501invs	Coldspot_0.01	180206	241654.6700	90934.0000	400383.0000	90558.1740	0.7457	-0.4233	2.4000e-01	2.6000e-01	37	4828391	1.8029e-01	8321	204658289	7.6416e+00	7	180206	6.7286e-03	18.9189	3.7322	0.0841	0.0881
NAHRno501invs	Coldspot_0.1	794316	1036793.1000	819742.0000	1299326.0000	150090.5641	0.7661	-0.3843	3.0000e-02	4.5000e-02	37	4828391	1.8029e-01	83358	770018278	2.8751e+01	63	794316	2.9659e-02	170.2703	16.4509	0.0756	0.1032
NHinvs	Hotspot_0.99	350	4229.3900	783.0000	10268.0000	3237.6873	0.0830	-3.5912	4.0000e-02	4.8000e-02	76	1333211	4.9780e-02	8338	7648169	2.8557e-01	2	350	1.3069e-05	2.6316	0.0263	0.0240	0.0046
NHinvs	Hotspot_0.9	22919	87008.1700	39013.0000	151434.0000	35279.0474	0.2634	-1.9246	1.0000e-02	1.5000e-02	76	1333211	4.9780e-02	83376	135028905	5.0418e+00	16	22919	8.5576e-04	21.0526	1.7191	0.0192	0.0170
NHinvs	Hotspot_0.999	238	290.6100	0.0000	1384.0000	663.1184	0.8196	-0.2870	7.2000e-01	7.2000e-01	76	1333211	4.9780e-02	834	469549	1.7532e-02	1	238	8.8866e-06	1.3158	0.0179	0.1199	0.0507
NHinvs	Coldspot_0.1	684908	285845.3300	193507.0000	462967.0000	79524.8416	2.3961	1.2607	1.0000e-02	1.5000e-02	76	1333211	4.9780e-02	83358	770018278	2.8751e+01	39	684908	2.5573e-02	51.3158	51.3728	0.0468	0.0889
NHinvs	Coldspot_0.01	482129	76328.1400	34425.0000	156777.0000	33133.7465	6.3165	2.6591	1.0000e-02	1.5000e-02	76	1333211	4.9780e-02	8321	204658289	7.6416e+00	7	482129	1.8002e-02	9.2105	36.1630	0.0841	0.2356
NHinvs	Coldspot_0.001	348509	24690.8100	3299.0000	51849.0000	15309.8248	14.1144	3.8191	1.0000e-02	1.5000e-02	76	1333211	4.9780e-02	817	55726189	2.0807e+00	2	348509	1.3013e-02	2.6316	26.1406	0.2448	0.6254
no501invs	Hotspot_0.99	2654	20910.3600	10087.0000	36233.0000	7858.8098	0.1270	-2.9775	1.0000e-02	2.0000e-02	113	6161602	2.3007e-01	8338	7648169	2.8557e-01	5	2654	9.9097e-05	4.4248	0.0431	0.0600	0.0347
no501invs	Hotspot_0.999	238	1366.6300	0.0000	3641.0000	1291.0306	0.1748	-2.5166	2.7000e-01	2.7000e-01	113	6161602	2.3007e-01	834	469549	1.7532e-02	1	238	8.8866e-06	0.8850	0.0039	0.1199	0.0507
no501invs	Hotspot_0.9	104649	378347.3900	279359.0000	488516.0000	62539.4001	0.2766	-1.8541	1.0000e-02	2.0000e-02	113	6161602	2.3007e-01	83376	135028905	5.0418e+00	58	104649	3.9074e-03	51.3274	1.6984	0.0696	0.0775
no501invs	Coldspot_0.1	1479224	1285698.2400	986166.0000	1633738.0000	217352.0023	1.1505	0.2023	1.7000e-01	2.0400e-01	113	6161602	2.3007e-01	83358	770018278	2.8751e+01	102	1479224	5.5232e-02	90.2655	24.0071	0.1224	0.1921
no501invs	Coldspot_0.01	662335	307382.0300	144061.0000	573637.0000	132211.7545	2.1548	1.1075	2.0000e-02	3.0000e-02	113	6161602	2.3007e-01	8321	204658289	7.6416e+00	14	662335	2.4731e-02	12.3894	10.7494	0.1682	0.3236
no501invs	Coldspot_0.001	348509	83563.2600	12905.0000	309643.0000	83201.9605	4.1706	2.0602	1.0000e-02	2.0000e-02	113	6161602	2.3007e-01	817	55726189	2.0807e+00	2	348509	1.3013e-02	1.7699	5.6561	0.2448	0.6254
