track	annotation	observed	expected	CI95low	CI95high	stddev	fold	l2fold	pvalue	qvalue	track_nsegments	track_size	track_density	annotation_nsegments	annotation_size	annotation_density	overlap_nsegments	overlap_size	overlap_density	percent_overlap_nsegments_track	percent_overlap_size_track	percent_overlap_nsegments_annotation	percent_overlap_size_annotation
NHinvs	Hotspot_0.99	350	4054.8600	186.0000	11308.0000	3373.5767	0.0865	-3.5305	1.1000e-01	1.3200e-01	78	1338747	4.7366e-02	8518	8057649	2.8508e-01	2	350	1.2383e-05	2.5641	0.0261	0.0235	0.0043
NHinvs	Hotspot_0.9	27027	80662.0600	38137.0000	145911.0000	32523.1325	0.3351	-1.5775	1.0000e-02	6.0000e-02	78	1338747	4.7366e-02	85185	147208246	5.2083e+00	17	27027	9.5623e-04	21.7949	2.0188	0.0200	0.0184
NHinvs	Hotspot_0.999	238	334.9700	0.0000	2398.0000	719.2971	0.7114	-0.4913	7.5000e-01	7.5000e-01	78	1338747	4.7366e-02	852	441389	1.5617e-02	1	238	8.4206e-06	1.2821	0.0178	0.1174	0.0539
NHinvs	Coldspot_0.1	593345	316122.2900	161670.0000	613823.0000	133353.4421	1.8769	0.9084	6.0000e-02	1.2000e-01	78	1338747	4.7366e-02	85177	855303584	3.0261e+01	34	593345	2.0993e-02	43.5897	44.3209	0.0399	0.0694
NHinvs	Coldspot_0.01	378510	97005.7300	21987.0000	414518.0000	120380.1648	3.9019	1.9642	9.0000e-02	1.3200e-01	78	1338747	4.7366e-02	8505	231711737	8.1981e+00	5	378510	1.3392e-02	6.4103	28.2735	0.0588	0.1634
NHinvs	Coldspot_0.001	330052	44284.5000	481.0000	323270.0000	88223.1504	7.4528	2.8978	3.0000e-02	9.0000e-02	78	1338747	4.7366e-02	836	61111167	2.1621e+00	1	330052	1.1677e-02	1.2821	24.6538	0.1196	0.5401
no501invs	Hotspot_0.99	2870	19083.1300	8085.0000	34327.0000	7722.7190	0.1504	-2.7327	1.0000e-02	3.0000e-02	129	7104645	2.5137e-01	8518	8057649	2.8508e-01	6	2870	1.0154e-04	4.6512	0.0404	0.0704	0.0356
no501invs	Hotspot_0.999	238	1242.1100	0.0000	3711.0000	1232.7396	0.1923	-2.3789	3.2000e-01	3.5000e-01	129	7104645	2.5137e-01	852	441389	1.5617e-02	1	238	8.4206e-06	0.7752	0.0033	0.1174	0.0539
no501invs	Hotspot_0.9	128138	387053.8300	278986.0000	550777.0000	75525.4300	0.3311	-1.5948	1.0000e-02	3.0000e-02	129	7104645	2.5137e-01	85185	147208246	5.2083e+00	65	128138	4.5336e-03	50.3876	1.8036	0.0763	0.0870
no501invs	Coldspot_0.1	2029636	1910335.6300	1506723.0000	2358573.0000	273250.0515	1.0624	0.0874	3.5000e-01	3.5000e-01	129	7104645	2.5137e-01	85177	855303584	3.0261e+01	129	2029636	7.1810e-02	100.0000	28.5677	0.1514	0.2373
no501invs	Coldspot_0.01	702722	572597.9100	302691.0000	963776.0000	212212.7794	1.2273	0.2954	2.4000e-01	3.5000e-01	129	7104645	2.5137e-01	8505	231711737	8.1981e+00	17	702722	2.4863e-02	13.1783	9.8910	0.1999	0.3033
no501invs	Coldspot_0.001	409168	220092.3800	70307.0000	502753.0000	139279.4390	1.8591	0.8946	9.0000e-02	1.8000e-01	129	7104645	2.5137e-01	836	61111167	2.1621e+00	4	409168	1.4477e-02	3.1008	5.7592	0.4785	0.6695
