track	annotation	observed	expected	CI95low	CI95high	stddev	fold	l2fold	pvalue	qvalue	track_nsegments	track_size	track_density	annotation_nsegments	annotation_size	annotation_density	overlap_nsegments	overlap_size	overlap_density	percent_overlap_nsegments_track	percent_overlap_size_track	percent_overlap_nsegments_annotation	percent_overlap_size_annotation
NAHRno501invs	Hotspot_0.9	155896	145060.6300	97976.0000	201674.0000	36094.9094	1.0747	0.1039	3.2000e-01	3.8400e-01	37	4828391	1.7890e-01	103892	80956273	2.9996e+00	240	155896	5.7763e-03	648.6486	3.2287	0.2310	0.1926
NAHRno501invs	Coldspot_0.01	257553	134309.3900	30238.0000	248052.0000	74075.6485	1.9176	0.9393	2.0000e-02	6.0000e-02	37	4828391	1.7890e-01	10391	71299683	2.6418e+00	104	257553	9.5429e-03	281.0811	5.3341	1.0009	0.3612
NAHRno501invs	Coldspot_0.001	159939	21167.6000	0.0000	90626.0000	29850.0797	7.5555	2.9175	1.0000e-02	6.0000e-02	37	4828391	1.7890e-01	1038	12194602	4.5184e-01	52	159939	5.9261e-03	140.5405	3.3125	5.0096	1.3116
NHinvs	Hotspot_0.99	0	2979.2000	0.0000	7005.0000	2301.2233	0.0003	-11.5412	1.6000e-01	3.2000e-01	76	1333211	4.9399e-02	10390	5567094	2.0627e-01	0	0	0.0000e+00	0.0000	0.0000	0.0000	0.0000
NHinvs	Hotspot_0.999	0	351.8000	0.0000	1603.0000	674.4985	0.0028	-8.4627	7.1000e-01	7.1000e-01	76	1333211	4.9399e-02	1039	446725	1.6552e-02	0	0	0.0000e+00	0.0000	0.0000	0.0000	0.0000
NHinvs	Hotspot_0.9	21234	48334.8400	14384.0000	109105.0000	27148.5404	0.4393	-1.1866	1.5000e-01	3.2000e-01	76	1333211	4.9399e-02	103892	80956273	2.9996e+00	33	21234	7.8677e-04	43.4211	1.5927	0.0318	0.0262
NHinvs	Coldspot_0.001	2241	3579.9800	0.0000	14195.0000	5296.9329	0.6261	-0.6756	6.6000e-01	7.1000e-01	76	1333211	4.9399e-02	1038	12194602	4.5184e-01	2	2241	8.3034e-05	2.6316	0.1681	0.1927	0.0184
NHinvs	Coldspot_0.01	18176	28763.7700	3936.0000	71200.0000	22897.4738	0.6319	-0.6622	4.0000e-01	6.0000e-01	76	1333211	4.9399e-02	10391	71299683	2.6418e+00	6	18176	6.7346e-04	7.8947	1.3633	0.0577	0.0255
NHinvs	Coldspot_0.1	659292	271919.6800	130483.0000	498209.0000	124112.8182	2.4246	1.2777	1.0000e-02	6.0000e-02	76	1333211	4.9399e-02	103905	558914693	2.0709e+01	181	659292	2.4428e-02	238.1579	49.4514	0.1742	0.1180
no501invs	Hotspot_0.999	0	1197.5200	0.0000	3808.0000	1224.5946	0.0008	-10.2270	3.2000e-01	3.8400e-01	113	6161602	2.2830e-01	1039	446725	1.6552e-02	0	0	0.0000e+00	0.0000	0.0000	0.0000	0.0000
no501invs	Hotspot_0.99	6383	13621.4500	5722.0000	23178.0000	5814.7615	0.4686	-1.0935	1.0000e-01	2.4000e-01	113	6161602	2.2830e-01	10390	5567094	2.0627e-01	11	6383	2.3651e-04	9.7345	0.1036	0.1059	0.1147
no501invs	Hotspot_0.9	177130	195312.8100	118961.0000	316524.0000	55779.3001	0.9069	-0.1410	4.5000e-01	4.5000e-01	113	6161602	2.2830e-01	103892	80956273	2.9996e+00	273	177130	6.5631e-03	241.5929	2.8747	0.2628	0.2188
no501invs	Coldspot_0.1	1557413	1313061.8600	923744.0000	1741347.0000	244745.8636	1.1861	0.2462	1.8000e-01	2.7000e-01	113	6161602	2.2830e-01	103905	558914693	2.0709e+01	463	1557413	5.7706e-02	409.7345	25.2761	0.4456	0.2786
no501invs	Coldspot_0.01	275729	161744.1900	44611.0000	400655.0000	97073.4012	1.7047	0.7695	1.2000e-01	2.4000e-01	113	6161602	2.2830e-01	10391	71299683	2.6418e+00	110	275729	1.0216e-02	97.3451	4.4750	1.0586	0.3867
no501invs	Coldspot_0.001	162180	31502.3700	0.0000	160289.0000	53942.1151	5.1481	2.3640	3.0000e-02	1.8000e-01	113	6161602	2.2830e-01	1038	12194602	4.5184e-01	54	162180	6.0092e-03	47.7876	2.6321	5.2023	1.3299
